SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,MonthlyIncome_NA,NumberOfDependents_NA,TotalPastDueEvents,HasDependents,HasRealEstateLoan,HighRevolvingUtilization,DebtRatioAboveOne,IncomePerDependent,ApproxMonthlyDebt,LogMonthlyIncome
1,0.420808482,42,0,0.275494335,4500.0,23,1,0,0,1.0,0,0,1,1,0,0,0,2250.0,1239.7245074999998,8.412054873292933
0,0.017188555,56,0,0.015471586,3360.0,16,0,0,0,1.0,0,0,0,1,0,0,0,1680.0,51.984528960000006,8.119993827725105
0,0.567732116,44,0,0.182130584,8438.0,7,0,2,0,2.0,0,0,0,1,1,0,0,2812.6666666666665,1536.817867792,9.040619097157968
0,0.77434587,71,3,0.641243984,2700.0,8,2,1,0,0.0,0,0,5,0,1,0,0,2700.0,1731.3587568,7.901377353792616
0,0.046235523,46,1,0.395694236,7338.0,10,0,2,0,0.0,0,0,1,0,1,0,0,7338.0,2903.604303768,8.900957872545062
0,0.0,63,0,0.143655345,6800.0,6,0,1,0,1.0,0,0,0,1,1,0,0,3400.0,976.856346,8.824824939175638
0,0.004029222,72,0,0.008589112,7916.0,51,0,0,0,1.0,0,0,0,1,0,0,0,3958.0,67.991410592,8.976767625171433
0,0.941223511,62,3,0.615288482,4800.0,7,0,1,1,1.0,0,0,4,1,1,0,0,2400.0,2953.3847136,8.476579508530941
0,0.162721088,45,0,2862.0,0.0,7,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.012940923,59,0,0.495058089,5766.0,12,0,1,0,0.0,0,0,0,0,1,0,0,5766.0,2854.504941174,8.659907293615413
0,0.528270444,35,0,2368.0,0.0,9,0,1,0,3.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.083343187,61,0,0.681512452,5500.0,10,0,2,0,2.0,0,0,0,1,1,0,0,1833.3333333333333,3748.318486,8.612685172875459
0,0.40929891,45,0,0.321954007,7000.0,11,0,2,0,3.0,0,0,0,1,1,0,0,1750.0,2253.678049,8.853808274977197
0,0.034061436,60,0,0.005332445,6000.0,7,0,0,0,0.0,0,0,0,0,0,0,0,6000.0,31.99467,8.699681400989514
0,0.401926357,32,0,0.064871702,5533.0,6,0,0,0,0.0,0,0,0,0,0,0,0,5533.0,358.93512716600003,8.618666160346871
0,0.831808063,55,2,0.621569317,5683.0,13,0,2,0,1.0,0,0,2,1,1,0,0,2841.5,3532.378428511,8.64541048921699
0,0.231209377,71,0,0.02274812,5450.0,3,0,0,0,1.0,0,0,0,1,0,0,0,2725.0,123.977254,8.603554357064281
0,0.0,53,0,3870.0,0.0,8,0,2,0,1.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.000933271,70,0,929.0,0.0,2,0,1,0,0.0,1,1,0,0,1,0,1,0.0,0.0,0.0
0,0.145680803,39,0,0.290794325,16000.0,16,0,1,0,4.0,0,0,0,1,1,0,0,3200.0,4652.7092,9.680406499268877
0,0.282752387,64,0,0.445880862,3944.0,4,0,2,0,0.0,0,0,0,0,1,0,0,3944.0,1758.554119728,8.280204233279974
0,0.03126035,47,0,0.433008932,7500.0,18,0,2,0,2.0,0,0,0,1,1,0,0,2500.0,3247.5669900000003,8.922791623969637
0,0.493695722,49,0,0.354890735,12400.0,19,0,2,0,0.0,0,0,0,0,1,0,0,12400.0,4400.645114,9.425532393502772
0,0.080619056,73,0,0.219641705,20150.0,22,0,2,0,0.0,0,0,0,0,1,0,0,20150.0,4425.78035575,9.911009193934976
0,0.9999999,58,0,0.337730871,1894.0,4,0,0,0,0.0,0,0,0,0,0,0,0,1894.0,639.662269674,7.546974117516527
0,0.021396674,38,0,1377.0,0.0,4,0,1,0,0.0,1,1,0,0,1,0,1,0.0,0.0,0.0
0,0.945729791,35,0,0.404958678,3750.0,4,0,1,0,1.0,0,0,0,1,1,0,0,1875.0,1518.5950425,8.229777750081887
1,0.9999999,39,0,0.158785083,2600.0,1,2,0,0,1.0,0,0,2,1,0,0,0,1300.0,412.8412158,7.8636512654486515
0,0.181531176,75,0,20.0,2.1614531217456245,5,0,0,0,0.0,1,0,0,0,0,0,1,2.1614531217456245,43.22906243491249,1.1510317705545094
0,0.0,66,0,1650.0,0.0,13,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.043506714,58,0,0.268875396,7575.0,5,0,1,0,4.0,0,0,0,1,1,0,0,1515.0,2036.7311247,8.932740634865914
0,1.012987013,48,0,0.025270758,3600.0,2,0,0,1,0.0,0,0,1,0,0,1,0,3600.0,90.9747288,8.188966863648876
0,0.056206332,36,0,1760.0,0.0,5,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.0,83,0,0.0671875,2559.0,6,0,1,0,0.0,0,0,0,0,1,0,0,2559.0,171.93281249999998,7.847762537473608
0,0.049445269,35,0,0.268974621,16666.0,18,0,1,0,0.0,0,0,0,0,1,0,0,16666.0,4482.731033586,9.721185995542177
0,0.141971606,64,0,0.085728568,4000.0,2,0,0,0,0.0,0,0,0,0,0,0,0,4000.0,342.91427200000004,8.294299608857235
0,0.005067917,64,0,0.385218585,5100.0,21,0,2,0,1.0,0,0,0,1,1,0,0,2550.0,1964.6147835,8.537191877922927
0,0.019333141,61,0,0.124706532,7240.0,14,0,1,0,0.0,0,0,0,0,1,0,0,7240.0,902.87529168,8.88751459738882
0,0.379756977,57,1,0.271499402,5848.0,13,0,0,0,0.0,0,0,1,0,0,0,0,5848.0,1587.728502896,8.674025985443025
0,0.364409061,47,0,1452.0,0.0,8,0,1,0,2.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.265288544,65,0,0.692495424,6555.0,19,0,3,0,1.0,0,0,0,1,1,0,0,3277.5,4539.30750432,8.78813593986372
0,0.040252912,60,0,1798.0,0.0,7,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.200388534,50,0,1531.0,0.0,11,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.008557941,69,0,11.0,0.0,5,0,0,0,0.0,1,1,0,0,0,0,1,0.0,0.0,0.0
0,0.394800134,53,0,4259.0,0.0,12,0,2,0,2.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.024962444,54,0,0.014211137,6895.0,9,0,0,0,0.0,0,0,0,0,0,0,0,6895.0,97.985789615,8.83869681234353
0,0.401446974,42,0,1.294085433,1825.0,4,0,2,0,0.0,0,0,0,0,1,0,1,1825.0,2361.705915225,7.509883061154913
0,0.656341549,56,0,0.635411709,2100.0,12,0,0,0,0.0,0,0,0,0,0,0,0,2100.0,1334.3645889,7.650168700845001
1,0.781426897,41,1,0.337794186,6500.0,10,2,1,0,3.0,0,0,3,1,1,0,0,1625.0,2195.662209,8.77971129020447
0,0.041971836,60,0,71.0,0.0,4,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.221444504,74,1,0.455265241,3788.0,12,0,1,0,0.0,0,0,1,0,1,0,0,3788.0,1724.544732908,8.239857411018601
0,0.9999999,71,0,954.0,0.0,5,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
1,0.747178547,47,0,0.759417979,5016.0,7,0,1,0,0.0,0,0,0,0,1,0,0,5016.0,3809.240582664,8.520587424484253
0,0.646843902,41,0,1.253641817,3500.0,9,0,2,0,0.0,0,0,0,0,1,0,1,3500.0,4387.7463595,8.160803920954665
0,0.001199952,75,0,0.050146131,6500.0,3,0,1,0,0.0,0,0,0,0,1,0,0,6500.0,325.9498515,8.77971129020447
0,0.014856665,40,0,5686.0,0.0,12,0,7,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.683784979,61,0,0.56171914,2000.0,5,0,1,0,0.0,0,0,0,0,1,0,0,2000.0,1123.43828,7.601402334583733
0,0.712698589,28,1,0.239225484,1600.0,6,0,0,0,0.0,0,0,1,0,0,0,0,1600.0,382.7607744,7.378383712996714
0,0.018622672,46,0,0.439218284,9056.0,4,0,2,0,3.0,0,0,0,1,1,0,0,2264.0,3977.560779904,9.111293218374948
0,0.001987982,77,0,0.340873635,1281.0,10,0,1,0,0.0,0,0,0,0,1,0,0,1281.0,436.659126435,7.156176637480615
0,0.030862935,56,0,0.44325125,5400.0,12,0,1,0,0.0,0,0,0,0,1,0,0,5400.0,2393.55675,8.594339400592892
0,0.84147496,44,4,0.429691877,5354.0,18,0,2,0,1.0,0,0,4,1,1,0,0,2677.0,2300.570309458,8.585785982881848
0,0.267121156,62,0,2022.0,0.0,8,0,2,0,1.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.023386193,55,0,363.0,0.0,9,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.068947479,59,0,0.226009613,18100.0,10,0,1,0,2.0,0,0,0,1,1,0,0,6033.333333333333,4090.7739953,9.803722464346553
0,0.003285558,46,0,0.183544304,6003.0,7,0,0,0,3.0,0,0,0,1,0,0,0,1500.75,1101.816456912,8.700181192753353
0,0.9999999,22,98,0.0,77.99751791380962,0,98,0,98,0.0,1,0,294,0,0,0,0,77.99751791380962,0.0,4.369416433160904
0,0.047581546,47,0,0.297051409,9122.0,18,0,3,0,1.0,0,0,0,1,1,0,0,4561.0,2709.702952898,9.118553976345474
0,0.373452153,51,0,0.256078308,3166.0,9,0,0,0,0.0,0,0,0,0,0,0,0,3166.0,810.7439231279999,8.06054004653864
0,0.001398205,55,0,0.174915424,7980.0,5,0,1,0,1.0,0,0,0,1,1,0,0,3990.0,1395.82508352,8.984818995876008
0,0.084288052,71,0,0.262996001,3250.0,6,0,1,0,1.0,0,0,0,1,1,0,0,1625.0,854.7370032499999,8.086717920303906
0,0.1983706,40,0,0.728574729,4328.0,13,0,1,0,1.0,0,0,0,1,1,0,0,2164.0,3153.271427112,8.37309184744198
0,0.001136312,28,1,0.206724216,2200.0,12,0,0,1,0.0,0,0,2,0,0,0,0,2200.0,454.7932752,7.696667081526462
0,0.130304386,51,0,0.143127763,4750.0,16,0,0,0,2.0,0,0,0,1,0,0,0,1583.3333333333333,679.8568742499999,8.46611040118692
0,0.101012691,76,0,23.0,0.0,2,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.067630909,62,0,0.360378298,2008.0,11,0,1,0,0.0,0,0,0,0,1,0,0,2008.0,723.639622384,7.605392364814935
0,0.034838646,70,0,0.482991431,3850.0,10,0,1,0,1.0,0,0,0,1,1,0,0,1925.0,1859.51700935,8.25608813381491
0,0.83719789,46,3,0.249216535,6700.0,6,1,1,1,3.0,0,0,5,1,1,0,0,1675.0,1669.7507845,8.81001204797317
0,0.01764835,38,0,0.777113578,4683.0,7,0,1,0,1.0,0,0,0,1,1,0,0,2341.5,3639.222885774,8.451907724717607
0,0.676427155,46,0,2527.0,0.0,13,0,1,0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0
0,0.018410221,58,0,0.379274457,6725.0,14,0,1,0,0.0,0,0,0,0,1,0,0,6725.0,2550.620723325,8.813735892300215
0,0.9999999,45,0,0.0,3666.0,0,1,0,0,1.0,0,0,1,1,0,0,0,1833.0,0.0,8.207129168071326
0,0.813424203,57,0,3100.0,0.0,9,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.584967418,47,0,0.152905855,4662.0,4,0,0,0,3.0,0,0,0,1,0,0,0,1165.5,712.8470960100001,8.44741429680832
0,0.098609832,56,0,0.485002307,6500.0,17,0,2,0,0.0,0,0,0,0,1,0,0,6500.0,3152.5149955,8.77971129020447
0,0.0,83,0,0.0,4838.6235832205575,1,0,0,0,0.0,1,0,0,0,0,0,0,4838.6235832205575,0.0,8.484592224624405
0,0.34812321,47,0,0.463382157,6007.0,11,0,5,0,1.0,0,0,0,1,1,0,0,3003.5,2783.536617099,8.700847193443972
0,0.013669585,82,0,39.0,0.0,8,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.057441063,33,0,0.428892777,4000.0,6,0,1,0,4.0,0,0,0,1,1,0,0,800.0,1715.571108,8.294299608857235
0,0.0,83,1,0.0,2500.0,9,0,0,0,0.0,0,0,1,0,0,0,0,2500.0,0.0,7.824445930877619
0,0.020248988,46,0,2911.0,0.0,2,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.662041501,30,0,0.471842719,3000.0,11,0,1,0,0.0,0,0,0,0,1,0,0,3000.0,1415.528157,8.006700845440367
0,0.577829738,59,0,0.365795918,12249.0,13,0,2,0,0.0,0,0,0,0,1,0,0,12249.0,4480.634199582,9.413281215972871
0,0.020595881,65,0,0.084228943,4000.0,2,0,1,0,0.0,0,0,0,0,1,0,0,4000.0,336.915772,8.294299608857235
0,0.707223907,56,0,0.560411311,3500.0,8,0,1,0,1.0,0,0,0,1,1,0,0,1750.0,1961.4395885,8.160803920954665
0,0.0,58,0,675.0,0.0,5,0,0,0,1.0,1,0,0,1,0,0,1,0.0,0.0,0.0
0,0.414188432,31,0,0.488627843,4000.0,9,0,1,0,0.0,0,0,0,0,1,0,0,4000.0,1954.511372,8.294299608857235
0,0.048507327,76,0,0.327600328,1220.0,9,0,1,0,0.0,0,0,0,0,1,0,0,1220.0,399.67240016,7.107425474110705
1,0.431952889,28,0,0.204295766,8100.0,7,0,2,0,2.0,0,0,0,1,1,0,0,2700.0,1654.7957046,8.999742789830492
0,0.003999111,23,0,0.225183211,1500.0,4,0,0,0,0.0,0,0,0,0,0,0,0,1500.0,337.7748165,7.313886831633462
0,0.068393955,49,0,0.330114135,6833.0,13,0,1,0,1.0,0,0,0,1,1,0,0,3416.5,2255.669884455,8.829665432675236
0,0.323156912,60,0,0.45749417,4716.0,6,0,1,2,1.0,0,0,2,1,1,0,0,2358.0,2157.54250572,8.458928283284262
0,0.152325302,42,0,3466.0,0.0,11,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.013326035,58,0,0.141645205,6600.0,11,0,1,0,0.0,0,0,0,0,1,0,0,6600.0,934.858353,8.79497643168877
0,0.9999999,30,0,0.594153052,2325.0,7,0,1,0,0.0,0,0,0,0,1,0,0,2325.0,1381.4058459,7.75190533307861
0,0.580494634,43,0,2641.0,0.0,4,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.008295501,80,0,18.0,0.0,7,0,0,0,0.0,1,1,0,0,0,0,1,0.0,0.0,0.0
0,0.043978694,47,0,0.967221135,2043.0,5,0,1,0,0.0,0,0,0,0,1,0,0,2043.0,1976.032778805,7.622663951323595
0,0.0,64,0,0.0,2765.0,4,0,0,0,0.0,0,0,0,0,0,0,0,2765.0,0.0,7.925157512224703
0,0.138454075,42,0,0.687640062,5800.0,8,0,1,0,2.0,0,0,0,1,1,0,0,1933.3333333333333,3988.312359600001,8.665785595466064
0,0.012259854,43,0,2235.0,0.0,9,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.384705609,49,0,0.363028953,10326.0,14,0,2,0,3.0,0,0,0,1,1,0,0,2581.5,3748.636968678,9.242517103671403
0,0.237903417,39,0,0.225078549,3500.0,5,0,0,0,2.0,0,0,0,1,0,0,0,1166.6666666666667,787.7749215,8.160803920954665
0,0.199645219,63,0,0.014788169,2501.0,2,1,0,0,1.0,0,0,1,1,0,0,0,1250.5,36.985210669,7.824845691026856
0,0.005908518,78,2,0.006996502,2000.0,13,0,0,0,1.0,0,0,2,1,0,0,0,1000.0,13.993004,7.601402334583733
0,0.020704258,39,0,1403.0,0.0,3,0,1,0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0
0,0.545739442,49,0,0.474930791,3250.0,3,0,1,0,3.0,0,0,0,1,1,0,0,812.5,1543.5250707500002,8.086717920303906
0,0.0,36,0,0.108059083,3858.0,3,0,1,0,2.0,0,0,0,1,1,0,0,1286.0,416.891942214,8.258163361537619
0,0.207963047,73,0,0.048776234,17200.0,7,0,0,0,1.0,0,0,0,1,0,0,0,8600.0,838.9512248,9.75272280064639
0,0.000176988,72,0,0.86716089,4990.0,10,0,2,0,0.0,0,0,0,0,1,0,0,4990.0,4327.1328411,8.515391569469609
0,0.432823832,82,2,0.629418065,2800.0,18,0,0,0,0.0,0,0,2,0,0,0,0,2800.0,1762.370582,7.937731775260109
1,0.9999999,55,98,0.008073818,2600.0,0,98,0,98,0.0,0,0,294,0,0,0,0,2600.0,20.9919268,7.8636512654486515
0,0.00863211,60,0,0.002307337,6500.0,6,0,0,0,0.0,0,0,0,0,0,0,0,6500.0,14.9976905,8.77971129020447
0,0.197897772,43,0,1.234191452,4000.0,5,0,4,0,1.0,0,0,0,1,1,0,1,2000.0,4936.765807999999,8.294299608857235
0,0.049280596,76,0,0.048475762,2000.0,9,0,0,0,0.0,0,0,0,0,0,0,0,2000.0,96.951524,7.601402334583733
0,0.001301067,84,0,1230.0,0.0,7,0,1,0,1.0,1,0,0,1,1,0,1,0.0,0.0,0.0
1,0.941352882,25,1,0.511162946,3000.0,5,2,0,3,0.0,0,0,6,0,0,0,0,3000.0,1533.488838,8.006700845440367
0,0.215389231,61,0,0.429487784,10600.0,8,0,3,0,2.0,0,0,0,1,1,0,0,3533.333333333333,4552.5705104,9.268703615273097
0,0.649223385,35,1,0.559751222,2250.0,3,0,2,0,0.0,0,0,1,0,1,0,0,2250.0,1259.4402495000002,7.719129840906732
0,0.806709665,48,0,0.287518949,9894.0,4,0,2,0,2.0,0,0,0,1,1,0,0,3298.0,2844.7124814060003,9.199784858036669
0,0.020866627,71,0,0.072265067,3500.0,4,0,0,0,0.0,0,0,0,0,0,0,0,3500.0,252.9277345,8.160803920954665
0,0.196150321,40,0,0.312737453,5000.0,10,0,1,0,2.0,0,0,0,1,1,0,0,1666.6666666666667,1563.687265,8.517393171418904
0,0.252627985,46,0,0.141165999,11234.0,6,0,2,0,2.0,0,0,0,1,1,0,0,3744.6666666666665,1585.8588327659998,9.326789184619429
0,0.069130129,53,0,0.244548138,10500.0,24,0,2,0,3.0,0,0,0,1,1,0,0,2625.0,2567.755449,9.259225769705994
0,0.126545966,54,0,0.096732509,5416.0,14,0,0,0,1.0,0,0,0,1,0,0,0,2708.0,523.903268744,8.597297435657898
0,0.317611087,47,0,0.394790752,3416.0,8,0,0,0,1.0,0,0,0,1,0,0,0,1708.0,1348.605208832,8.136518252115291
0,0.021885005,70,0,14.0,0.0,2,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.9999999,33,0,0.823431427,1800.0,7,0,1,0,2.0,0,0,0,1,1,0,0,600.0,1482.1765686,7.496097345175956
0,0.633591561,41,0,0.635130311,2800.0,8,0,0,0,0.0,0,0,0,0,0,0,0,2800.0,1778.3648707999998,7.937731775260109
0,0.020868053,47,0,0.333433328,6666.0,9,0,1,0,4.0,0,0,0,1,1,0,0,1333.2,2222.666564448,8.80492526261806
0,0.158021799,42,0,0.225502882,8500.0,14,0,2,0,3.0,0,0,0,1,1,0,0,2125.0,1916.774497,9.04793908261736
0,0.025293335,65,0,0.03492458,23335.0,14,0,1,0,0.0,0,0,0,0,1,0,0,23335.0,814.9650743,10.057752511547555
0,0.157926836,56,0,0.025741935,30999.0,12,0,0,0,1.0,0,0,0,1,0,0,0,15499.5,797.974243065,10.341742483467284
0,0.059474575,60,0,2013.0,0.0,9,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.387806097,27,0,0.125937031,2000.0,4,0,0,0,0.0,0,0,0,0,0,0,0,2000.0,251.874062,7.601402334583733
0,0.146058892,45,0,63.0,0.0,6,0,0,0,0.0,1,1,0,0,0,0,1,0.0,0.0,0.0
1,0.439446367,33,2,0.142954083,4420.0,6,6,0,3,0.0,0,0,11,0,0,0,0,4420.0,631.8570468600001,8.394121193826242
1,0.812640019,35,0,1.815992731,2200.0,11,0,1,0,0.0,0,0,0,0,1,0,1,2200.0,3995.1840082,7.696667081526462
0,0.491765721,58,0,0.434855234,8979.0,10,0,2,0,0.0,0,0,0,0,1,0,0,8979.0,3904.565146086,9.102755161296246
0,0.9999999,27,0,1275.0,0.0,4,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.057458933,46,0,0.423034193,8100.0,19,0,3,0,4.0,0,0,0,1,1,0,0,1620.0,3426.5769633,8.999742789830492
0,0.187400467,70,0,0.030193961,5000.0,5,0,0,0,0.0,0,0,0,0,0,0,0,5000.0,150.96980499999998,8.517393171418904
0,0.0,61,0,0.005691432,6500.0,17,0,0,0,1.0,0,0,0,1,0,0,0,3250.0,36.994308,8.77971129020447
0,0.057097145,66,0,62.0,0.0,4,0,0,0,0.0,1,1,0,0,0,0,1,0.0,0.0,0.0
0,0.128953411,34,0,0.291339794,6500.0,7,0,2,0,0.0,0,0,0,0,1,0,0,6500.0,1893.708661,8.77971129020447
0,0.014856435,50,0,9.0,0.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.97270273,47,0,1.142548596,4166.0,19,0,5,0,0.0,0,0,0,0,1,0,1,4166.0,4759.857450936,8.334951631422454
0,0.0,34,0,526.0,0.0,5,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.0,28,0,0.125974805,5000.0,6,0,0,0,0.0,0,0,0,0,0,0,0,5000.0,629.874025,8.517393171418904
0,0.0,27,0,0.0,1000.0,2,0,0,0,0.0,0,0,0,0,0,0,0,1000.0,0.0,6.90875477931522
0,0.239247999,54,0,0.453777336,14083.0,10,0,3,0,2.0,0,0,0,1,1,0,0,4694.333333333333,6390.546222888,9.552794680274944
0,0.076155233,64,1,0.411545127,7500.0,20,0,1,0,0.0,0,0,1,0,1,0,0,7500.0,3086.5884525,8.922791623969637
0,0.148765416,28,0,0.162152897,2916.0,9,0,0,0,0.0,0,0,0,0,0,0,0,2916.0,472.837847652,7.978310969867722
0,0.580626804,57,0,0.330997635,11416.0,7,0,2,0,0.0,0,0,0,0,1,0,0,11416.0,3778.66900116,9.342858751676328
0,0.079630419,56,0,0.175329845,17583.0,10,0,2,0,1.0,0,0,0,1,1,0,0,8791.5,3082.8246646350003,9.774744676643405
0,0.955022489,53,1,0.520422736,3500.0,7,0,1,2,0.0,0,0,3,0,1,0,0,3500.0,1821.479576,8.160803920954665
0,0.894654804,34,0,0.837061585,3620.0,12,0,1,0,0.0,0,0,0,0,1,0,0,3620.0,3030.1629377000004,8.19450550976564
1,0.634920635,31,1,0.586592179,4116.0,14,0,3,0,0.0,0,0,1,0,1,0,0,4116.0,2414.413408764,8.322880021769905
0,0.531049379,42,0,0.150986274,11000.0,4,0,1,0,0.0,0,0,0,0,1,0,0,11000.0,1660.849014,9.305741456739437
0,0.050846545,31,0,0.427451608,6250.0,10,0,2,0,1.0,0,0,0,1,1,0,0,3125.0,2671.57255,8.740496729931813
0,0.006316538,44,0,0.078109616,6093.0,8,0,0,0,0.0,0,0,0,0,0,0,0,6093.0,475.921890288,8.715059959545654
0,0.0,38,0,0.042006001,4665.0,2,1,0,0,0.0,0,0,1,0,0,0,0,4665.0,195.957994665,8.448057452581375
0,0.071694731,61,0,8196.0,0.0,10,0,4,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.095761898,60,0,0.182629517,9187.0,9,0,2,0,0.0,0,0,0,0,1,0,0,9187.0,1677.8173726789998,9.125653563808989
0,0.052870805,28,0,0.180282661,2900.0,4,0,0,0,0.0,0,0,0,0,0,0,0,2900.0,522.8197169,7.972810784121404
0,0.498233451,31,0,0.471023884,5400.0,9,0,1,0,0.0,0,0,0,0,1,0,0,5400.0,2543.5289736,8.594339400592892
0,0.9999999,33,0,0.281593724,13000.0,11,0,1,1,2.0,0,0,1,1,1,0,0,4333.333333333333,3660.718412,9.472781556562168
0,0.9999999,33,0,1136.0,0.0,6,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.921026325,25,0,0.342610365,2083.0,6,0,0,0,0.0,0,0,0,0,0,0,0,2083.0,713.6573902949999,7.642044402873258
0,0.0,47,2,0.317535545,4430.0,8,0,1,0,0.0,0,0,2,0,1,0,0,4430.0,1406.68246435,8.39638057119949
0,0.15795596,74,0,0.061466305,4050.0,12,0,1,0,0.0,0,0,0,0,1,0,0,4050.0,248.93853525,8.30671904320269
0,0.059847008,38,0,2.584922797,1100.0,4,0,1,0,0.0,0,0,0,0,1,0,1,1100.0,2843.4150767,7.00397413672268
0,0.174475699,58,0,0.271937202,10700.0,19,0,1,0,1.0,0,0,0,1,1,0,0,5350.0,2909.7280614,9.278092474027002
1,0.015720839,87,0,0.002464403,3651.0,6,0,0,0,0.0,0,0,0,0,0,0,0,3651.0,8.997535353,8.20303024171486
0,0.812318768,75,0,0.136543116,7850.0,4,0,1,0,0.0,0,0,0,0,1,0,0,7850.0,1071.8634605999998,8.968396191198256
1,2.023255814,43,0,237.0,0.0,2,6,0,0,0.0,1,0,6,0,0,1,1,0.0,0.0,0.0
0,0.067426756,42,0,0.124100103,2916.0,5,0,0,0,0.0,0,0,0,0,0,0,0,2916.0,361.875900348,7.978310969867722
1,0.815758526,25,1,0.369279327,1900.0,5,0,0,0,1.0,0,0,1,1,0,0,0,950.0,701.6307213,7.550135342488429
0,0.343239713,66,0,0.404438406,4415.0,9,0,0,0,0.0,0,0,0,0,0,0,0,4415.0,1785.5955624899998,8.392989587956931
0,0.508175509,29,0,0.107410491,1200.0,3,0,0,1,0.0,0,0,1,0,0,0,0,1200.0,128.8925892,7.090909822079984
0,0.806529263,51,0,0.381837394,16087.0,11,0,2,0,0.0,0,0,0,0,1,0,0,16087.0,6142.618157278,9.685828931452487
0,0.413517297,33,0,0.175274908,3000.0,3,0,0,0,0.0,0,0,0,0,0,0,0,3000.0,525.8247240000001,8.006700845440367
0,0.007362967,28,0,0.520427512,5800.0,3,0,2,0,0.0,0,0,0,0,1,0,0,5800.0,3018.4795696,8.665785595466064
0,0.02161913,72,0,0.232801074,6700.0,15,0,2,0,0.0,0,0,0,0,1,0,0,6700.0,1559.7671958,8.81001204797317
0,0.661121716,37,0,0.277341947,2166.0,3,0,0,0,0.0,0,0,0,0,0,0,0,2166.0,600.7226572019999,7.681099001536359
0,0.415996863,29,0,0.479828633,2800.0,5,0,1,0,0.0,0,0,0,0,1,0,0,2800.0,1343.5201724,7.937731775260109
0,0.9999999,59,0,500.0,0.0,1,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.009345794,75,0,0.001216545,821.0,2,0,0,0,0.0,0,0,0,0,0,0,0,821.0,0.998783445,6.71174039505618
0,0.353646354,22,0,0.012180268,820.0,2,0,0,0,0.0,0,0,0,0,0,0,0,820.0,9.98781976,6.710523109452428
1,1.091908092,42,0,0.068450849,3885.0,4,0,0,0,4.0,0,0,0,1,0,1,0,777.0,265.931548365,8.265135629937385
0,0.0062829,76,1,0.312849162,3400.0,9,0,0,0,0.0,0,0,1,0,0,0,0,3400.0,1063.6871508000002,8.131824785007195
0,0.057070621,66,0,0.092654313,7500.0,7,0,0,0,0.0,0,0,0,0,0,0,0,7500.0,694.9073475,8.922791623969637
0,0.011885375,42,0,0.699433522,3000.0,6,0,1,0,3.0,0,0,0,1,1,0,0,750.0,2098.300566,8.006700845440367
0,1.01754386,26,0,0.067310896,3000.0,6,0,0,0,0.0,0,0,0,0,0,1,0,3000.0,201.932688,8.006700845440367
0,0.382111938,53,0,3869.0,0.0,26,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
